Date,Open,High,Low,Close,Adj Close,Volume
2020-07-29,47.700001,48.500000,46.099998,47.250000,47.250000,10027
2020-07-30,49.000000,49.599998,46.500000,49.450001,49.450001,23623
2020-07-31,49.450001,51.200001,48.500000,50.950001,50.950001,43796
2020-08-03,51.000000,53.450001,51.000000,53.450001,53.450001,66111
2020-08-04,53.450001,56.099998,53.450001,56.099998,56.099998,78631
2020-08-05,56.299999,58.900002,56.299999,58.900002,58.900002,113103
2020-08-06,61.799999,61.799999,61.799999,61.799999,61.799999,23591
2020-08-07,64.849998,64.849998,64.849998,64.849998,64.849998,25499
2020-08-10,68.050003,68.050003,65.050003,68.050003,68.050003,194672
2020-08-11,69.500000,71.250000,64.650002,68.000000,68.000000,115605
2020-08-12,68.849998,71.199997,66.250000,68.900002,68.900002,47210
2020-08-13,67.599998,70.000000,65.599998,66.150002,66.150002,31200
2020-08-14,68.000000,69.449997,63.049999,67.949997,67.949997,110832
2020-08-17,68.800003,71.300003,64.650002,70.099998,70.099998,66827
2020-08-18,73.599998,73.599998,73.599998,73.599998,73.599998,31503
2020-08-19,77.250000,77.250000,77.250000,77.250000,77.250000,17152
2020-08-20,81.099998,81.099998,75.599998,81.099998,81.099998,293853
2020-08-21,83.900002,84.800003,82.000000,83.750000,83.750000,91215
2020-08-24,83.599998,83.599998,79.599998,79.599998,79.599998,82961
2020-08-25,79.449997,83.550003,76.000000,83.349998,83.349998,84634
2020-08-26,85.000000,86.900002,81.000000,84.349998,84.349998,91322
2020-08-27,84.349998,85.949997,81.000000,81.699997,81.699997,54999
2020-08-28,82.000000,84.500000,80.500000,83.349998,83.349998,57697
2020-08-31,85.000000,85.000000,79.199997,79.250000,79.250000,59382
2020-09-01,76.099998,81.500000,75.300003,75.300003,75.300003,41288
2020-09-02,75.000000,79.050003,71.550003,79.050003,79.050003,46217
2020-09-03,82.900002,83.000000,80.150002,83.000000,83.000000,51826
2020-09-04,83.000000,87.000000,78.849998,79.099998,79.099998,88103
2020-09-07,77.949997,80.599998,75.199997,76.599998,76.599998,36312
2020-09-08,76.650002,80.349998,74.349998,77.650002,77.650002,58441
2020-09-09,75.550003,79.400002,73.800003,78.199997,78.199997,30475
2020-09-10,78.199997,81.000000,76.750000,77.550003,77.550003,19858
2020-09-11,81.000000,81.000000,75.099998,76.500000,76.500000,15126
2020-09-14,78.800003,80.250000,76.050003,79.599998,79.599998,27143
2020-09-15,77.050003,79.449997,75.650002,75.650002,75.650002,81708
2020-09-16,75.650002,76.599998,73.349998,74.000000,74.000000,18803
2020-09-17,72.500000,77.000000,70.300003,73.500000,73.500000,16965
2020-09-18,73.250000,75.500000,72.199997,72.650002,72.650002,12208
2020-09-21,72.650002,74.449997,70.000000,70.750000,70.750000,64555
2020-09-22,71.000000,71.050003,67.250000,69.699997,69.699997,19069
2020-09-23,68.150002,72.599998,67.500000,70.150002,70.150002,28407
2020-09-24,70.150002,70.150002,67.599998,68.750000,68.750000,31873
2020-09-25,71.800003,71.800003,68.000000,69.349998,69.349998,16577
2020-09-28,68.000000,70.900002,67.699997,68.699997,68.699997,6599
2020-09-29,67.250000,70.800003,66.000000,66.550003,66.550003,26181
2020-09-30,65.300003,69.449997,65.250000,69.000000,69.000000,43104
2020-10-01,67.750000,71.500000,67.250000,68.099998,68.099998,35624
2020-10-05,70.000000,70.550003,67.000000,67.750000,67.750000,37543
2020-10-06,69.150002,71.000000,67.900002,69.000000,69.000000,159185
2020-10-07,68.000000,71.300003,68.000000,68.500000,68.500000,10231
2020-10-08,71.449997,71.449997,65.099998,66.300003,66.300003,18750
2020-10-09,66.300003,69.599998,65.099998,68.349998,68.349998,21969
2020-10-12,67.500000,68.449997,65.099998,65.699997,65.699997,9738
2020-10-13,65.000000,66.900002,65.000000,65.349998,65.349998,4162
2020-10-14,65.099998,67.000000,64.050003,65.400002,65.400002,7446
2020-10-15,64.849998,65.800003,63.099998,63.599998,63.599998,8058
2020-10-16,64.550003,66.000000,63.000000,65.599998,65.599998,7042
2020-10-19,66.050003,66.099998,63.950001,64.550003,64.550003,12413
2020-10-20,65.949997,65.949997,62.000000,64.949997,64.949997,34368
2020-10-21,63.400002,65.599998,61.750000,64.050003,64.050003,8472
2020-10-22,63.200001,65.250000,63.000000,63.400002,63.400002,4846
2020-10-23,62.500000,63.000000,61.250000,61.650002,61.650002,15069
2020-10-26,58.650002,61.900002,58.650002,59.150002,59.150002,22287
2020-10-27,57.599998,62.099998,57.599998,62.049999,62.049999,11422
2020-10-28,63.000000,64.900002,62.000000,63.849998,63.849998,23992
2020-10-29,63.099998,65.000000,61.549999,64.099998,64.099998,4829
2020-10-30,64.449997,64.599998,61.950001,62.200001,62.200001,11497
2020-11-02,64.500000,64.550003,61.200001,62.099998,62.099998,1817
2020-11-03,64.300003,64.599998,59.000000,64.000000,64.000000,11247
2020-11-04,64.599998,64.699997,62.049999,63.900002,63.900002,12355
2020-11-05,62.400002,64.400002,61.599998,62.549999,62.549999,9036
2020-11-06,61.349998,63.500000,61.349998,63.150002,63.150002,3175
2020-11-09,63.549999,64.449997,61.000000,63.900002,63.900002,11411
2020-11-10,65.000000,66.000000,63.049999,64.650002,64.650002,24780
2020-11-11,65.000000,65.400002,61.500000,62.000000,62.000000,44212
2020-11-12,62.900002,65.000000,62.900002,63.950001,63.950001,23418
2020-11-13,65.900002,65.900002,62.400002,63.900002,63.900002,41524
2020-11-14,null,null,null,null,null,null
2020-11-17,66.900002,66.900002,63.000000,65.050003,65.050003,45364
2020-11-18,63.500000,68.000000,63.500000,66.949997,66.949997,25129
2020-11-19,67.900002,68.500000,65.000000,67.650002,67.650002,21845
2020-11-20,67.599998,70.650002,66.050003,69.849998,69.849998,19589
2020-11-23,68.550003,70.900002,68.099998,69.349998,69.349998,16436
2020-11-24,69.949997,71.050003,67.500000,68.250000,68.250000,101696
2020-11-25,68.849998,69.699997,66.199997,66.550003,66.550003,17376
2020-11-26,68.500000,68.500000,66.599998,67.500000,67.500000,7891
2020-11-27,67.650002,70.199997,67.000000,68.800003,68.800003,44182
2020-12-01,72.199997,72.199997,68.000000,69.000000,69.000000,34454
2020-12-02,70.900002,70.900002,68.000000,68.699997,68.699997,18755
2020-12-03,68.250000,70.349998,68.250000,69.150002,69.150002,16686
2020-12-04,70.500000,70.500000,67.500000,68.949997,68.949997,57746
2020-12-07,70.500000,70.900002,68.800003,69.000000,69.000000,51678
2020-12-08,69.000000,70.400002,68.000000,68.150002,68.150002,33349
2020-12-09,69.849998,74.949997,68.300003,72.750000,72.750000,172511
2020-12-10,73.099998,77.800003,72.050003,73.050003,73.050003,450727
2020-12-11,73.099998,80.349998,69.500000,70.050003,70.050003,1572539
